gameID,framesLength,timeStamp,winnerTotal,loserTotal,GoldDifference
2771536510,29,1380596,1591,3805,-2214
2771536510,29,1440613,6017,2948,3069
2771536510,29,1500645,5103,2092,3011
2771536510,29,1560668,3295,3249,46
2771536510,29,1620672,6485,4032,2453
2771536510,29,1680672,6965,3536,3429
2771545351,26,164,2500,2500,0
2771545351,26,60193,570,100,470
2771545351,26,120222,810,394,416
2771545351,26,180251,2746,1565,1181
2771545351,26,240280,3640,1827,1813
2771545351,26,300310,652,3124,-2472
2771545351,26,360340,2704,2130,574
2771545351,26,420372,3007,2008,999
2771545351,26,480401,4563,1757,2806
2771545351,26,540403,7671,1227,6444
2771545351,26,600415,3790,3047,743
2771545351,26,660416,1820,2073,-253
2771545351,26,720447,3007,3534,-527
2771545351,26,780480,2443,2705,-262
2771545351,26,840486,3461,2343,1118
2771545351,26,900502,3512,2128,1384
2771545351,26,960521,2955,6204,-3249
2771545351,26,1020545,1901,2820,-919
2771545351,26,1080552,4753,1634,3119
2771545351,26,1140582,4368,3181,1187
2771545351,26,1200606,5455,6098,-643
2771545351,26,1260629,4066,1174,2892
2771545351,26,1320650,6778,1916,4862
2771545351,26,1380669,6963,3456,3507
2771545351,26,1440701,3528,4926,-1398
2771545351,26,1500701,8037,6421,1616
2771573486,32,245,2500,2500,0
2771573486,32,60275,0,0,0
2771573486,32,120304,458,506,-48
2771573486,32,180336,1798,1747,51
2771573486,32,240367,3212,2023,1189
2771573486,32,300398,3348,2094,1254
2771573486,32,360399,2513,2421,92
2771573486,32,420403,1012,3650,-2638
2771573486,32,480411,2819,1283,1536
2771573486,32,540417,3619,2745,874
2771573486,32,600423,5768,2117,3651
2771573486,32,660424,4009,1534,2475
2771573486,32,720439,5363,1561,3802
2771573486,32,780458,6098,2969,3129
2771573486,32,840464,7257,3823,3434
2771573486,32,900491,2146,2239,-93
2771573486,32,960496,3574,2222,1352
2771573486,32,1020521,4467,2174,2293
2771573486,32,1080542,7614,1724,5890
2771573486,32,1140568,1610,2593,-983
2771573486,32,1200575,4204,1486,2718
2771573486,32,1260585,5837,3407,2430
2771573486,32,1320593,3118,1397,1721
2771573486,32,1380623,4627,2951,1676
2771573486,32,1440626,3781,2332,1449
2771573486,32,1500632,7856,2147,5709
2771573486,32,1560641,6069,1278,4791
2771573486,32,1620647,4096,2680,1416
2771573486,32,1680658,6941,2232,4709
2771573486,32,1740673,1793,2428,-635
2771573486,32,1800687,4619,2521,2098
2771573486,32,1860687,5034,1514,3520
2771727747,30,162,2500,2500,0
2771727747,30,60191,0,0,0
2771727747,30,120220,452,365,87
2771727747,30,180248,1906,1683,223
2771727747,30,240277,3748,2584,1164
2771727747,30,300307,4559,3952,607
2771727747,30,360336,2384,1958,426
2771727747,30,420339,4609,2668,1941
2771727747,30,480339,1143,1933,-790
2771727747,30,540345,3077,2929,148
2771727747,30,600354,5127,3945,1182
2771727747,30,660384,1937,3180,-1243
2771727747,30,720389,2504,3107,-603
2771727747,30,780397,3641,2686,955
2771727747,30,840419,5430,3586,1844
2771727747,30,900443,3773,3710,63
2771727747,30,960464,6190,1767,4423
2771727747,30,1020464,4672,3627,1045
2771727747,30,1080471,3452,3555,-103
2771727747,30,1140478,2708,5217,-2509
2771727747,30,1200484,3264,5957,-2693
2771727747,30,1260497,3367,3274,93
2771727747,30,1320511,2568,3599,-1031
2771727747,30,1380530,3645,3722,-77
2771727747,30,1440531,6136,2132,4004
2771727747,30,1500547,13034,2749,10285
2771727747,30,1560552,6574,2597,3977
2771727747,30,1620553,2561,3514,-953
2771727747,30,1680577,6566,3629,2937
2771727747,30,1740577,7483,4472,3011
2771749779,27,162,2500,2500,0
2771749779,27,60191,0,0,0
2771749779,27,120220,339,395,-56
2771749779,27,180249,1559,1702,-143
2771749779,27,240280,4147,2951,1196
2771749779,27,300312,3765,1762,2003
2771749779,27,360343,3492,2239,1253
2771749779,27,420352,1951,3193,-1242
2771749779,27,480384,3031,4825,-1794
2771749779,27,540386,3867,2955,912
2771749779,27,600396,2872,2059,813
2771749779,27,660402,4536,1660,2876
2771749779,27,720418,2429,3007,-578
2771749779,27,780429,4986,3495,1491
2771749779,27,840454,2883,2561,322
2771749779,27,900472,4097,2434,1663
2771749779,27,960488,3012,2554,458
2771749779,27,1020519,2287,2414,-127
2771749779,27,1080524,3664,3396,268
2771749779,27,1140541,2621,2382,239
2771749779,27,1200544,5218,2880,2338
2771749779,27,1260569,5061,1578,3483
2771749779,27,1320574,3784,2867,917
2771749779,27,1380590,5942,2378,3564
2771749779,27,1440621,9849,2896,6953
2771749779,27,1500648,2972,2720,252
2771749779,27,1560650,2253,2234,19
2771791886,16,168,2500,2500,0
2771791886,16,60197,0,5,-5
2771791886,16,120225,914,472,442
2771791886,16,180254,2161,1272,889
2771791886,16,240287,3421,2817,604
2771791886,16,300314,4988,3226,1762
2771791886,16,360314,3992,3786,206
2771791886,16,420355,4673,3763,910
2771791886,16,480371,2129,1725,404
2771791886,16,540385,3589,3299,290
2771791886,16,600415,3009,1526,1483
2771791886,16,660443,3295,2536,759
2771791886,16,720466,4134,2745,1389
2771791886,16,780495,5388,1921,3467
2771791886,16,840505,3558,2092,1466
2771791886,16,900533,5172,1672,3500
2771803977,40,171,2500,2500,0
2771803977,40,60199,50,1042,-992
2771803977,40,120230,266,1660,-1394
2771803977,40,180258,1267,2228,-961
2771803977,40,240290,2624,2571,53
2771803977,40,300319,1713,3993,-2280
2771803977,40,360351,2148,2533,-385
2771803977,40,420356,3021,2491,530
2771803977,40,480358,2473,3569,-1096
2771803977,40,540388,2033,4091,-2058
2771803977,40,600391,3153,3667,-514
2771803977,40,660411,4547,1783,2764
2771803977,40,720431,3851,1880,1971
2771803977,40,780440,1693,3924,-2231
2771803977,40,840465,2172,4767,-2595
2771803977,40,900487,3467,4753,-1286
2771803977,40,960512,4077,3339,738
2771803977,40,1020532,3505,4387,-882
2771803977,40,1080534,3780,3404,376
2771803977,40,1140567,2388,4337,-1949
2771803977,40,1200583,2732,5357,-2625
2771803977,40,1260609,5683,4688,995
2771803977,40,1320640,3437,5665,-2228
2771803977,40,1380666,4386,4766,-380
2771803977,40,1440673,2474,4637,-2163
2771803977,40,1500683,4098,4685,-587
2771803977,40,1560686,2989,6237,-3248
2771803977,40,1620709,3159,1846,1313
2771803977,40,1680725,4122,2166,1956
2771803977,40,1740749,7102,1758,5344
2771803977,40,1800757,3369,3376,-7
2771803977,40,1860789,3502,2191,1311
2771803977,40,1920819,5936,4243,1693
2771803977,40,1980833,7602,2160,5442
2771803977,40,2040836,4817,3798,1019
2771803977,40,2100850,4865,5551,-686
2771803977,40,2160860,5805,4820,985
2771803977,40,2220867,7523,4502,3021
2771803977,40,2280873,10128,5991,4137
2771803977,40,2340873,11272,3586,7686
2771809200,37,160,2500,2500,0
2771809200,37,60190,0,0,0
2771809200,37,120221,346,449,-103
2771809200,37,180250,1216,2521,-1305
2771809200,37,240279,2014,3792,-1778
2771809200,37,300309,2223,1773,450
2771809200,37,360312,1631,1419,212
2771809200,37,420340,2322,3196,-874
2771809200,37,480372,3499,1313,2186
2771809200,37,540402,4293,2331,1962
2771809200,37,600417,3081,3768,-687
2771809200,37,660419,3189,2507,682
2771809200,37,720429,1535,5796,-4261
2771809200,37,780436,3066,5023,-1957
2771809200,37,840451,2356,5294,-2938
2771809200,37,900464,3762,1928,1834
2771809200,37,960469,7590,2785,4805
2771809200,37,1020499,2082,4098,-2016
2771809200,37,1080528,4215,2949,1266
2771809200,37,1140549,5164,2787,2377
2771809200,37,1200564,5275,3107,2168
2771809200,37,1260586,1785,4386,-2601
2771809200,37,1320611,3063,4193,-1130
2771809200,37,1380622,5746,1394,4352
2771809200,37,1440663,2798,2658,140
2771809200,37,1500678,3557,2756,801
2771809200,37,1560689,2015,3636,-1621
2771809200,37,1620709,3469,5631,-2162
2771809200,37,1680730,4068,5832,-1764
2771809200,37,1740745,1403,2207,-804
2771809200,37,1800763,3288,3459,-171
2771809200,37,1860787,8700,2710,5990
2771809200,37,1920813,2289,4025,-1736
2771809200,37,1980814,2729,3606,-877
2771809200,37,2040816,3824,3840,-16
2771809200,37,2100818,5470,3607,1863
2771809200,37,2160818,5242,3645,1597
2771864592,38,170,2500,2500,0
2771864592,38,60199,0,0,0
2771864592,38,120230,438,386,52
2771864592,38,180232,1516,1698,-182
2771864592,38,240261,2560,2933,-373
2771864592,38,300294,3945,3878,67
2771864592,38,360296,2567,979,1588
2771864592,38,420326,4400,2110,2290
2771864592,38,480355,3367,2772,595
2771864592,38,540385,3038,2343,695
2771864592,38,600399,3353,5004,-1651
2771864592,38,660405,2111,4568,-2457
2771864592,38,720434,3426,1626,1800
2771864592,38,780441,3496,2472,1024
2771864592,38,840449,2683,4051,-1368
2771864592,38,900452,3033,4667,-1634
2771864592,38,960453,2353,5850,-3497
2771864592,38,1020459,3364,5680,-2316
2771864592,38,1080464,1732,3315,-1583
2771864592,38,1140468,1894,4507,-2613
2771864592,38,1200484,2930,5005,-2075
2771864592,38,1260485,4690,3637,1053
2771864592,38,1320512,3409,5034,-1625
2771864592,38,1380528,2872,5006,-2134
2771864592,38,1440558,2941,5046,-2105
2771864592,38,1500576,5210,4232,978
2771864592,38,1560596,1083,6360,-5277
2771864592,38,1620608,3038,2905,133
2771864592,38,1680618,2065,4851,-2786
2771864592,38,1740640,2928,2488,440
2771864592,38,1800641,3857,3251,606
2771864592,38,1860674,4081,3913,168
2771864592,38,1920694,5493,5589,-96
2771864592,38,1980708,3448,7454,-4006
2771864592,38,2040726,7779,5484,2295
2771864592,38,2100741,7777,4429,3348
2771864592,38,2160748,9400,3521,5879
2771864592,38,2220748,10005,4262,5743
2771872510,27,182,2500,2500,0
2771872510,27,60211,500,0,500
2771872510,27,120243,366,460,-94
2771872510,27,180250,2237,1691,546
2771872510,27,240278,1700,2652,-952
2771872510,27,300283,3011,4343,-1332
2771872510,27,360295,2269,3474,-1205
2771872510,27,420307,1566,4260,-2694
2771872510,27,480308,3690,2301,1389
2771872510,27,540325,5621,1792,3829
2771872510,27,600330,4292,2057,2235
2771872510,27,660344,1111,3937,-2826
2771872510,27,720376,1836,2404,-568
2771872510,27,780395,4541,2260,2281
2771872510,27,840414,3205,2033,1172
2771872510,27,900427,4758,4949,-191
2771872510,27,960445,1464,4068,-2604
2771872510,27,1020469,3570,3920,-350
2771872510,27,1080478,6192,5481,711
2771872510,27,1140508,3286,2391,895
2771872510,27,1200537,5544,2590,2954
2771872510,27,1260564,4253,2707,1546
2771872510,27,1320575,4806,2452,2354
2771872510,27,1380592,6002,2303,3699
2771872510,27,1440600,1127,2417,-1290
2771872510,27,1500604,3069,2826,243
2771872510,27,1560604,4734,2172,2562
2771903038,20,167,2500,2500,0
2771903038,20,60196,0,0,0
2771903038,20,120229,449,492,-43
2771903038,20,180258,1807,1771,36
2771903038,20,240290,3666,2655,1011
2771903038,20,300320,2277,3006,-729
2771903038,20,360326,3166,2016,1150
2771903038,20,420357,2786,1997,789
2771903038,20,480387,3408,1781,1627
2771903038,20,540394,3019,2332,687
2771903038,20,600404,1549,1924,-375
2771903038,20,660407,4163,2680,1483
2771903038,20,720435,7026,1169,5857
2771903038,20,780444,3996,2256,1740
2771903038,20,840473,6664,2008,4656
2771903038,20,900503,7066,4190,2876
2771903038,20,960509,2544,4573,-2029
2771903038,20,1020519,6143,3835,2308
2771903038,20,1080551,7589,3067,4522
2771903038,20,1140551,10716,3088,7628
2771917278,42,170,2500,2500,0
2771917278,42,60200,0,0,0
2771917278,42,120229,549,353,196
2771917278,42,180258,2042,1655,387
2771917278,42,240261,2020,2003,17
2771917278,42,300265,2437,2561,-124
2771917278,42,360265,1995,3220,-1225
2771917278,42,420297,3237,4520,-1283
2771917278,42,480300,4738,1285,3453
2771917278,42,540303,2997,3798,-801
2771917278,42,600307,2784,4778,-1994
2771917278,42,660309,3445,2381,1064
2771917278,42,720319,4795,2971,1824
2771917278,42,780353,2581,5327,-2746
2771917278,42,840371,2707,7881,-5174
2771917278,42,900374,3677,4251,-574
2771917278,42,960404,5329,4362,967
2771917278,42,1020431,4064,2946,1118
2771917278,42,1080439,4787,3347,1440
2771917278,42,1140459,1329,5628,-4299
2771917278,42,1200461,2641,5229,-2588
2771917278,42,1260478,4446,5942,-1496
2771917278,42,1320500,5351,3631,1720
2771917278,42,1380522,4079,2538,1541
2771917278,42,1440529,9720,3262,6458
2771917278,42,1500552,5644,2945,2699
2771917278,42,1560562,4764,2807,1957
2771917278,42,1620579,7291,2858,4433
2771917278,42,1680583,3105,4354,-1249
2771917278,42,1740588,4635,1370,3265
2771917278,42,1800601,5256,1434,3822
2771917278,42,1860613,1580,1945,-365
2771917278,42,1920613,2419,5786,-3367
2771917278,42,1980644,2706,6188,-3482
2771917278,42,2040662,5187,2739,2448
2771917278,42,2100670,6049,4078,1971
2771917278,42,2160670,2405,3568,-1163
2771917278,42,2220681,3743,3772,-29
2771917278,42,2280696,4240,3097,1143
2771917278,42,2340711,3585,2965,620
2771917278,42,2400712,9013,4405,4608
2771917278,42,2460712,10768,1927,8841
2772353094,26,175,2500,2500,0
2772353094,26,60205,0,0,0
2772353094,26,120235,418,364,54
2772353094,26,180247,2444,1536,908
2772353094,26,240277,3283,3157,126
2772353094,26,300309,3272,2963,309
2772353094,26,360325,2669,2436,233
2772353094,26,420337,4235,3158,1077
2772353094,26,480369,1511,2039,-528
2772353094,26,540391,2751,1456,1295
2772353094,26,600397,4788,885,3903
2772353094,26,660405,1679,1707,-28
2772353094,26,720410,4022,2480,1542
2772353094,26,780425,5371,2883,2488
2772353094,26,840433,5585,1926,3659
2772353094,26,900458,5824,2227,3597
2772353094,26,960477,4868,1510,3358
2772353094,26,1020479,5060,1784,3276
2772353094,26,1080487,2449,2028,421
2772353094,26,1140489,6846,1911,4935
2772353094,26,1200494,5188,2569,2619
2772353094,26,1260515,7654,3205,4449
2772353094,26,1320531,10436,1361,9075
2772353094,26,1380552,3517,2569,948
2772353094,26,1440562,8327,3417,4910
2772353094,26,1500562,10261,3257,7004
2772792075,35,168,2500,2500,0
2772792075,35,60197,580,40,540
2772792075,35,120210,617,428,189
2772792075,35,180244,1774,1626,148
2772792075,35,240274,3287,2494,793
2772792075,35,300277,4719,2131,2588
2772792075,35,360307,3888,1666,2222
2772792075,35,420337,1198,3622,-2424
2772792075,35,480351,2524,4108,-1584
2772792075,35,540373,3512,5846,-2334
2772792075,35,600400,5010,4878,132
2772792075,35,660433,1965,4930,-2965
2772792075,35,720444,3140,3622,-482
2772792075,35,780474,2345,5758,-3413
2772792075,35,840480,2390,1516,874
2772792075,35,900488,2477,2778,-301
2772792075,35,960494,4360,4394,-34
2772792075,35,1020526,3234,4770,-1536
2772792075,35,1080529,3171,4289,-1118
2772792075,35,1140559,2710,7925,-5215
2772792075,35,1200571,3516,7255,-3739
2772792075,35,1260590,5356,1626,3730
2772792075,35,1320610,3264,3099,165
2772792075,35,1380643,4167,2797,1370
2772792075,35,1440660,4575,2708,1867
2772792075,35,1500664,3073,4315,-1242
2772792075,35,1560697,4779,1626,3153
2772792075,35,1620720,2884,2929,-45
2772792075,35,1680725,3185,2661,524
2772792075,35,1740737,2374,2596,-222
2772792075,35,1800765,4951,4152,799
2772792075,35,1860772,4142,3938,204
2772792075,35,1920790,3976,3796,180
2772792075,35,1980794,9242,3760,5482
2772792075,35,2040794,9590,3110,6480
2772870576,38,191,2500,2500,0
2772870576,38,60221,0,0,0
2772870576,38,120250,478,362,116
2772870576,38,180260,2413,2120,293
2772870576,38,240266,2198,2345,-147
2772870576,38,300299,3043,2499,544
2772870576,38,360319,3546,3002,544
2772870576,38,420341,2136,3881,-1745
2772870576,38,480354,4092,1913,2179
2772870576,38,540373,3824,1746,2078
2772870576,38,600403,4923,1961,2962
2772870576,38,660407,8462,1251,7211
2772870576,38,720407,2950,2286,664
2772870576,38,780438,4878,3001,1877
2772870576,38,840453,6425,2551,3874
2772870576,38,900458,4571,3132,1439
2772870576,38,960469,4137,5203,-1066
2772870576,38,1020487,3328,1854,1474
2772870576,38,1080515,5460,1317,4143
2772870576,38,1140524,6058,2097,3961
2772870576,38,1200544,4463,1952,2511
2772870576,38,1260569,7708,1194,6514
2772870576,38,1320585,7437,2601,4836
2772870576,38,1380612,5408,2924,2484
2772870576,38,1440627,3479,2924,555
2772870576,38,1500648,2241,2148,93
2772870576,38,1560679,5968,3362,2606
2772870576,38,1620704,6629,3680,2949
2772870576,38,1680709,4556,3131,1425
2772870576,38,1740740,4373,4877,-504
2772870576,38,1800771,3535,1785,1750
2772870576,38,1860789,6347,2283,4064
2772870576,38,1920809,5614,3676,1938
2772870576,38,1980837,4198,3581,617
2772870576,38,2040842,6157,2763,3394
2772870576,38,2100846,2658,2941,-283
2772870576,38,2160862,6264,2869,3395
2772870576,38,2220862,7951,2803,5148
2773165414,38,175,2500,2500,0
2773165414,38,60204,0,0,0
2773165414,38,120233,383,427,-44
2773165414,38,180263,1726,1879,-153
2773165414,38,240271,2734,2683,51
2773165414,38,300302,2935,3161,-226
2773165414,38,360305,1999,3209,-1210
2773165414,38,420331,2472,1966,506
2773165414,38,480342,2820,2799,21
2773165414,38,540366,4535,4314,221
2773165414,38,600375,3105,4639,-1534
2773165414,38,660392,4674,4649,25
2773165414,38,720394,3632,3828,-196
2773165414,38,780416,3206,5336,-2130
2773165414,38,840428,2604,3084,-480
2773165414,38,900437,3012,3065,-53
2773165414,38,960451,3320,3125,195
2773165414,38,1020454,3068,5507,-2439
2773165414,38,1080482,2940,4649,-1709
2773165414,38,1140512,3830,3287,543
2773165414,38,1200519,3522,1819,1703
2773165414,38,1260520,4475,2660,1815
2773165414,38,1320545,5694,3912,1782
2773165414,38,1380570,6475,6253,222
2773165414,38,1440596,6525,1905,4620
2773165414,38,1500605,3639,4035,-396
2773165414,38,1560624,3031,3390,-359
2773165414,38,1620651,2522,5084,-2562
2773165414,38,1680652,4628,4777,-149
2773165414,38,1740664,8448,2965,5483
2773165414,38,1800694,7071,2519,4552
2773165414,38,1860720,4408,2477,1931
2773165414,38,1920752,5066,3724,1342
2773165414,38,1980777,6069,3356,2713
2773165414,38,2040799,5388,4849,539
2773165414,38,2100804,5896,2735,3161
2773165414,38,2160835,9520,2340,7180
2773165414,38,2220835,10127,1550,8577
2773192434,27,172,2500,2500,0
2773192434,27,60201,0,0,0
2773192434,27,120230,460,452,8
2773192434,27,180260,2477,1802,675
2773192434,27,240277,3546,1890,1656
2773192434,27,300313,3681,3285,396
2773192434,27,360344,2318,3416,-1098
2773192434,27,420346,2689,1868,821
2773192434,27,480379,3376,3291,85
2773192434,27,540394,5589,4073,1516
2773192434,27,600414,4417,4158,259
2773192434,27,660447,5431,2861,2570
2773192434,27,720452,6351,4004,2347
2773192434,27,780477,3094,3725,-631
2773192434,27,840491,4710,2633,2077
2773192434,27,900500,2724,2614,110
2773192434,27,960511,3385,4208,-823
2773192434,27,1020542,4276,1767,2509
2773192434,27,1080559,6058,2571,3487
2773192434,27,1140563,7627,2814,4813
2773192434,27,1200578,3418,5581,-2163
2773192434,27,1260610,4282,2413,1869
2773192434,27,1320613,4506,3777,729
2773192434,27,1380642,6969,3210,3759
2773192434,27,1440661,2982,4001,-1019
2773192434,27,1500683,5584,3206,2378
2773192434,27,1560683,5665,3328,2337
2773422517,28,165,2500,2500,0
2773422517,28,60194,0,0,0
2773422517,28,120225,367,384,-17
2773422517,28,180255,2100,1536,564
2773422517,28,240260,4435,2099,2336
2773422517,28,300294,3606,2669,937
2773422517,28,360297,2322,1615,707
2773422517,28,420303,2295,1131,1164
2773422517,28,480332,3763,2729,1034
2773422517,28,540341,5115,2629,2486
2773422517,28,600345,5646,2003,3643
2773422517,28,660376,1098,3804,-2706
2773422517,28,720406,2573,1557,1016
2773422517,28,780420,2798,2219,579
2773422517,28,840425,3583,3518,65
2773422517,28,900447,6457,4613,1844
2773422517,28,960475,2392,2563,-171
2773422517,28,1020499,2530,2849,-319
2773422517,28,1080507,4691,3625,1066
2773422517,28,1140526,5443,3087,2356
2773422517,28,1200539,3372,4523,-1151
2773422517,28,1260547,5639,4001,1638
2773422517,28,1320578,5982,3140,2842
2773422517,28,1380608,7711,3928,3783
2773422517,28,1440635,7407,3169,4238
2773422517,28,1500666,2245,1671,574
2773422517,28,1560692,6837,3764,3073
2773422517,28,1620724,9628,2737,6891
2775572322,28,167,2500,2500,0
2775572322,28,60195,0,0,0
2775572322,28,120196,404,383,21
2775572322,28,180225,2447,1626,821
2775572322,28,240228,3422,3120,302
2775572322,28,300258,1506,2404,-898
2775572322,28,360263,2296,3845,-1549
2775572322,28,420291,3558,2664,894
2775572322,28,480292,2593,3098,-505
2775572322,28,540320,2535,2444,91
2775572322,28,600333,2613,3115,-502
2775572322,28,660352,1970,2869,-899
2775572322,28,720371,4869,2106,2763
2775572322,28,780392,5249,3421,1828
2775572322,28,840392,3260,1431,1829
2775572322,28,900399,4874,2679,2195
2775572322,28,960411,5878,3933,1945
2775572322,28,1020425,3929,1457,2472
2775572322,28,1080430,3343,3344,-1
2775572322,28,1140471,3861,2045,1816
2775572322,28,1200487,1728,4817,-3089
2775572322,28,1260508,2802,4651,-1849
2775572322,28,1320531,4080,3013,1067
2775572322,28,1380555,4735,2155,2580
2775572322,28,1440573,7616,3180,4436
2775572322,28,1500580,2404,2486,-82
2775572322,28,1560581,4226,1606,2620
2775572322,28,1620608,6400,2881,3519
2776436636,16,52,7000,7000,0
2776436636,16,60081,125,1460,-1335
2776436636,16,120112,2230,3535,-1305
2776436636,16,180141,3995,3410,585
2776436636,16,240171,4993,5179,-186
2776436636,16,300200,7188,7414,-226
2776436636,16,360230,10822,5783,5039
2776436636,16,420259,9205,6232,2973
2776436636,16,480292,11463,2352,9111
2776436636,16,540292,7283,4322,2961
2776436636,16,600322,10269,1680,8589
2776436636,16,660351,3799,3137,662
2776436636,16,720356,7545,3327,4218
2776436636,16,780386,9750,3027,6723
2776436636,16,840416,10525,4568,5957
2776436636,16,900416,11929,2383,9546
2780101883,42,175,2500,2500,0
2780101883,42,60205,0,0,0
2780101883,42,120234,545,451,94
2780101883,42,180264,2575,1470,1105
2780101883,42,240294,3449,1727,1722
2780101883,42,300324,3572,1853,1719
2780101883,42,360328,3581,2241,1340
2780101883,42,420344,2750,1736,1014
2780101883,42,480353,4924,2837,2087
2780101883,42,540363,6623,2552,4071
2780101883,42,600395,2651,4039,-1388
2780101883,42,660426,3748,1963,1785
2780101883,42,720437,5071,2338,2733
2780101883,42,780456,5958,3031,2927
2780101883,42,840464,5537,1609,3928
2780101883,42,900479,3061,2911,150
2780101883,42,960493,4007,4973,-966
2780101883,42,1020496,2189,2557,-368
2780101883,42,1080526,4042,2735,1307
2780101883,42,1140532,4030,4668,-638
2780101883,42,1200544,1562,4653,-3091
2780101883,42,1260575,3248,2523,725
2780101883,42,1320601,4390,2749,1641
2780101883,42,1380606,2424,1871,553
2780101883,42,1440619,3986,4020,-34
2780101883,42,1500623,4666,2543,2123
2780101883,42,1560643,6308,1759,4549
2780101883,42,1620649,9995,1979,8016
2780101883,42,1680657,4500,3016,1484
2780101883,42,1740678,3338,3028,310
2780101883,42,1800687,3827,4447,-620
2780101883,42,1860719,5815,2773,3042
2780101883,42,1920747,6492,2894,3598
2780101883,42,1980749,5907,3632,2275
2780101883,42,2040780,3054,3380,-326
2780101883,42,2100809,5803,4285,1518
2780101883,42,2160809,3633,4098,-465
2780101883,42,2220811,8228,2972,5256
2780101883,42,2280818,9515,4092,5423
2780101883,42,2340823,7362,4690,2672
2780101883,42,2400850,8293,3865,4428
2780101883,42,2460850,9691,3954,5737
2781870280,18,163,2500,2500,0
2781870280,18,60193,0,0,0
2781870280,18,120223,518,458,60
2781870280,18,180253,2047,1845,202
2781870280,18,240256,3902,2784,1118
2781870280,18,300268,3538,2749,789
2781870280,18,360297,4168,2757,1411
2781870280,18,420299,4828,2404,2424
2781870280,18,480306,1805,3069,-1264
2781870280,18,540316,2798,1814,984
2781870280,18,600328,4980,3611,1369
2781870280,18,660335,2687,1025,1662
2781870280,18,720346,5436,1753,3683
2781870280,18,780352,8436,1540,6896
2781870280,18,840363,1739,2460,-721
2781870280,18,900363,3415,3297,118
2781870280,18,960366,6277,4974,1303
2781870280,18,1020366,7347,2663,4684
2850871260,26,0,2500,2500,0
2850871260,26,60011,0,0,0
2850871260,26,120014,411,394,17
2850871260,26,180043,2249,1370,879
2850871260,26,240046,1082,2028,-946
2850871260,26,300048,2551,3540,-989
2850871260,26,360054,4876,3613,1263
2850871260,26,420083,5219,2783,2436
2850871260,26,480088,1964,2561,-597
2850871260,26,540090,4388,3699,689
2850871260,26,600097,3620,4013,-393
2850871260,26,660112,5682,4152,1530
2850871260,26,720126,5224,2015,3209
2850871260,26,780139,1645,3158,-1513
2850871260,26,840164,3649,4314,-665
2850871260,26,900191,6916,3380,3536
2850871260,26,960198,3083,3034,49
2850871260,26,1020212,5268,2344,2924
2850871260,26,1080237,5422,2855,2567
2850871260,26,1140254,4522,2328,2194
2850871260,26,1200265,5897,2709,3188
2850871260,26,1260281,7236,2579,4657
2850871260,26,1320302,3078,4630,-1552
2850871260,26,1380321,4947,2788,2159
2850871260,26,1440336,5895,3586,2309
2850871260,26,1500336,6355,2172,4183
2850970836,43,0,2500,2500,0
2850970836,43,60001,0,10,-10
2850970836,43,120007,437,499,-62
2850970836,43,180011,2223,1452,771
2850970836,43,240019,2948,1632,1316
2850970836,43,300075,1064,1274,-210
2850970836,43,360089,2355,2041,314
2850970836,43,420114,2788,2530,258
2850970836,43,480115,3678,3411,267
2850970836,43,540136,3573,5946,-2373
2850970836,43,600158,1466,3733,-2267
2850970836,43,660165,3519,1599,1920
2850970836,43,720174,4744,3840,904
2850970836,43,780187,2295,3078,-783
2850970836,43,840207,3796,3344,452
2850970836,43,900228,2698,4716,-2018
2850970836,43,960252,4073,1259,2814
2850970836,43,1020260,3560,3816,-256
2850970836,43,1080274,3530,1336,2194
2850970836,43,1140278,3850,3213,637
2850970836,43,1200288,4598,3957,641
2850970836,43,1260318,3973,3903,70
2850970836,43,1320325,4572,2669,1903
2850970836,43,1380336,3023,4069,-1046
2850970836,43,1440357,3071,4464,-1393
2850970836,43,1500367,4874,1702,3172
2850970836,43,1560367,8242,2453,5789
2850970836,43,1620378,3627,3447,180
2850970836,43,1680397,6665,2316,4349
2850970836,43,1740415,4688,4056,632
2850970836,43,1800420,3166,4781,-1615
2850970836,43,1860434,4766,3653,1113
2850970836,43,1920460,4384,1640,2744
2850970836,43,1980493,6536,3776,2760
2850970836,43,2040502,6690,1799,4891
2850970836,43,2100518,4956,3972,984
2850970836,43,2160530,7185,4604,2581
2850970836,43,2220546,11735,4187,7548
2850970836,43,2280579,10875,7125,3750
2850970836,43,2340588,4028,4852,-824
2850970836,43,2400589,8011,2694,5317
2850970836,43,2460596,9514,4017,5497
2850970836,43,2520596,12639,4621,8018
2854948461,23,0,2500,2500,0
2854948461,23,60015,25,0,25
2854948461,23,120024,915,790,125
2854948461,23,180025,1859,1647,212
2854948461,23,240051,2734,2694,40
2854948461,23,300052,1340,1910,-570
2854948461,23,360077,2751,1862,889
2854948461,23,420112,3662,2601,1061
2854948461,23,480120,1597,2753,-1156
2854948461,23,540148,4027,1394,2633
2854948461,23,600170,3479,1352,2127
2854948461,23,660176,4917,3260,1657
2854948461,23,720179,5099,2061,3038
2854948461,23,780211,4813,2614,2199
2854948461,23,840243,5208,2125,3083
2854948461,23,900254,4018,2270,1748
2854948461,23,960267,6474,2912,3562
2854948461,23,1020285,4069,1862,2207
2854948461,23,1080291,2040,2674,-634
2854948461,23,1140310,4012,2698,1314
2854948461,23,1200337,6541,2763,3778
2854948461,23,1260354,5666,2497,3169
